round_number,game_mode,is_rated,map_slug,is_team_duels,real_lat,real_lng,real_country,round_start,round_end,my_lat,my_lng,my_guessed_country,my_dist_m,my_dist_km,my_score,my_ttg_s,my_hp_before,my_hp_after,my_hp_delta,opp_lat,opp_lng,opp_guessed_country,opp_dist_m,opp_dist_km,opp_score,opp_ttg_s,opp_hp_before,opp_hp_after,opp_hp_delta,round_result,guessed_correctly,opp_correct,real_country_name,my_guessed_country_name,opp_guessed_country_name,region,dist_delta_km
3,StandardDuels,True,66014417ff2366aa9a7504df,False,-34.849861317881896,-56.225306090370495,uy,2025-11-16 15:37:33.389000+00:00,2025-11-16 15:38:20.071000+00:00,-34.87068544265361,-56.35425659655648,uy,11991.2403535234,11.99,4955.0,31.68,5683.0,5683.0,0.0,37.83362444579213,-122.23786882267784,us,10562533.264607398,10562.53,2.0,39.54,6000.0,1047.0,-4953.0,W,True,False,Uruguay,Uruguay,United States,,-10550.54
4,StandardDuels,True,66014417ff2366aa9a7504df,False,-26.30665925374716,31.120022673126304,sz,2025-11-16 15:38:25.157000+00:00,2025-11-16 15:38:59.223000+00:00,-26.406072440365403,27.842917628785425,za,326696.6080927294,326.7,3912.0,35.46,5683.0,4667.0,-1016.0,-26.45163051378889,31.2271696718324,sz,19333.4591326032,19.33,4928.0,19.07,1047.0,1047.0,0.0,L,False,True,Eswatini,South Africa,Eswatini,,307.37
5,StandardDuels,True,66014417ff2366aa9a7504df,False,14.773205723883118,-16.936463844771108,sn,2025-11-16 15:39:12.779000+00:00,2025-11-16 15:39:47.664000+00:00,14.761949099437873,-17.00887438463457,sn,7885.6916025476,7.89,4970.0,19.89,4667.0,4667.0,0.0,14.74968521930913,-17.414590906541353,sn,51477.057169634,51.48,4810.0,31.38,1047.0,807.0,-240.0,W,True,True,Senegal,Senegal,Senegal,,-43.589999999999996
6,StandardDuels,True,66014417ff2366aa9a7504df,False,47.494397679552215,19.06044788428616,hu,2025-11-16 15:39:56.422000+00:00,2025-11-16 15:40:24.685000+00:00,47.51289969976954,19.04718307092753,hu,2285.9239444097,2.29,4991.0,13.26,4667.0,4661.0,-6.0,47.4990085432115,19.04189281283906,hu,1485.2815518779,1.49,4994.0,23.98,807.0,807.0,0.0,L,True,True,Hungary,Hungary,Hungary,,0.8
7,StandardDuels,True,66014417ff2366aa9a7504df,False,41.434421349180965,2.2272031149564824,es,2025-11-16 15:40:32.628000+00:00,2025-11-16 15:41:31.345000+00:00,41.404090672845896,2.173401716413341,es,5612.5070544917,5.61,4979.0,43.72,4661.0,4661.0,0.0,38.00562242345016,-1.1412033027098878,es,477782.1449606565,477.78,3493.0,55.56,807.0,0.0,-807.0,W,True,True,Spain,Spain,Spain,,-472.16999999999996
1,StandardDuels,True,66014417ff2366aa9a7504df,False,1.5147055982518982,103.69164877510616,my,2025-11-16 12:06:10.020000+00:00,2025-11-16 12:06:43.233000+00:00,3.2087969505967417,101.67634831251644,my,292596.6597184264,292.6,4014.0,34.6,6000.0,6000.0,0.0,-6.243868095143185,106.75192194040989,id,927197.8643340858,927.2,2492.0,18.21,6000.0,4478.0,-1522.0,W,True,False,Malaysia,Malaysia,Indonesia,,-634.6
2,StandardDuels,True,66014417ff2366aa9a7504df,False,54.40936174869974,18.63215893632262,pl,2025-11-16 12:06:56.790000+00:00,2025-11-16 12:07:26.429000+00:00,52.27036663606568,20.9072983584991,pl,281721.724104904,281.72,4047.0,28.83,6000.0,6000.0,0.0,50.08353810892564,14.403053707859472,cz,560365.0393172589,560.37,3283.0,14.64,4478.0,3714.0,-764.0,W,True,False,Poland,Poland,Czechia,,-278.65
3,StandardDuels,True,66014417ff2366aa9a7504df,False,46.20161787268962,6.1438005949705286,ch,2025-11-16 12:07:37.830000+00:00,2025-11-16 12:08:22.820000+00:00,46.19601540944257,6.132758971448493,ch,1053.6923509943,1.05,4996.0,33.41,6000.0,6000.0,0.0,48.86209572233656,2.3373066197901204,fr,411220.4154106034,411.22,3672.0,29.99,3714.0,2390.0,-1324.0,W,True,False,Switzerland,Switzerland,France,,-410.17
4,StandardDuels,True,66014417ff2366aa9a7504df,False,50.45028600781166,30.591960134223907,ua,2025-11-16 12:08:23.458000+00:00,2025-11-16 12:08:52.938000+00:00,55.187259540523385,61.556851034887984,ru,2127169.66842396,2127.17,1012.0,30.86,6000.0,4173.0,-1827.0,55.75653567327519,37.63111814777421,ru,753514.8941152908,753.51,2839.0,14.48,2390.0,2390.0,0.0,L,False,False,Ukraine,Russian Federation,Russian Federation,,1373.66
5,StandardDuels,True,66014417ff2366aa9a7504df,False,59.93480697347228,10.71601916507664,no,2025-11-16 12:09:06.482000+00:00,2025-11-16 12:10:10.821000+00:00,40.76939703864045,-0.9635943039147944,es,2278646.960585509,2278.65,903.0,49.34,4173.0,2297.0,-1876.0,50.07895636747679,14.47739074015427,cz,1121403.5341854198,1121.4,2154.0,55.21,2390.0,2390.0,0.0,L,False,False,Norway,Spain,Czechia,,1157.25
6,StandardDuels,True,66014417ff2366aa9a7504df,False,14.730666406368004,-17.455890024728518,sn,2025-11-16 12:10:13.957000+00:00,2025-11-16 12:10:39.109000+00:00,14.763480575325085,-17.349055054623406,sn,12053.7073624842,12.05,4955.0,24.75,2297.0,2297.0,0.0,-21.138803353213657,55.524849457001096,re,8904148.611604178,8904.15,6.0,10.15,2390.0,0.0,-2390.0,W,True,False,Senegal,Senegal,Réunion,,-8892.1
1,StandardDuels,True,66014417ff2366aa9a7504df,False,66.50955868005614,25.79448272403365,fi,2025-11-16 12:01:41.021000+00:00,2025-11-16 12:02:37.972000+00:00,63.4090039535878,10.370093034447937,no,800847.4906596801,800.85,2740.0,43.79,6000.0,6000.0,0.0,53.051778,14.458967,pl,1619428.461192115,1619.43,1482.0,41.95,6000.0,4742.0,-1258.0,W,False,False,Finland,Norway,Poland,,-818.58
2,StandardDuels,True,66014417ff2366aa9a7504df,False,48.24738565439996,16.42768978892362,at,2025-11-16 12:02:37.026000+00:00,2025-11-16 12:03:13.554000+00:00,51.32339469043196,12.40961920991718,de,447303.5508410335,447.3,3574.0,37.91,6000.0,6000.0,0.0,52.384859,13.237511,de,512681.3738906308,512.68,3402.0,37.86,4742.0,4570.0,-172.0,W,False,False,Austria,Germany,Germany,,-65.37999999999994
3,StandardDuels,True,66014417ff2366aa9a7504df,False,46.942715391304034,7.4428247188027825,ch,2025-11-16 12:03:27.109000+00:00,2025-11-16 12:04:13.845000+00:00,46.95259332248879,7.442952446969446,ch,1098.4186262912,1.1,4996.0,48.12,6000.0,6000.0,0.0,51.497137,7.662819,de,506679.8921862995,506.68,3418.0,31.74,4570.0,2992.0,-1578.0,W,True,False,Switzerland,Switzerland,Germany,,-505.58
4,StandardDuels,True,66014417ff2366aa9a7504df,False,14.636132050327593,-90.55315350062946,gt,2025-11-16 12:04:27.396000+00:00,2025-11-16 12:04:54.731000+00:00,3.913046953621532,-74.31092423318104,co,2142011.772105995,2142.01,1001.0,28.72,6000.0,5839.0,-161.0,3.740391,-76.68293,co,1943721.1977307445,1943.72,1162.0,12.34,2992.0,2992.0,0.0,L,False,False,Guatemala,Colombia,Colombia,,198.2900000000002
5,StandardDuels,True,66014417ff2366aa9a7504df,False,-29.13416775544882,26.23927353428684,za,2025-11-16 12:05:08.280000+00:00,2025-11-16 12:05:58.127000+00:00,-26.164426505931186,28.012269983862723,za,373536.7341382162,373.54,3777.0,38.37,5839.0,5839.0,0.0,53.871127,27.673546,by,9230803.344861943,9230.8,5.0,34.85,2992.0,0.0,-2992.0,W,True,False,South Africa,South Africa,Belarus,,-8857.259999999998
1,StandardDuels,True,62a44b22040f04bd36e8a914,False,15.800112662942894,101.3121594528268,th,2025-11-16 11:58:23.994000+00:00,2025-11-16 11:58:57.759000+00:00,17.741145213771034,102.5863763999796,th,254922.0565027404,254.92,4358.0,18.77,6000.0,5849.0,-151.0,14.077108749261386,101.32248845399197,th,191592.5072907411,191.59,4509.0,20.24,6000.0,6000.0,0.0,L,True,True,Thailand,Thailand,Thailand,,63.329999999999984
2,StandardDuels,True,62a44b22040f04bd36e8a914,False,0.8207859780380969,35.26976000547318,ke,2025-11-16 11:58:56.434000+00:00,2025-11-16 11:59:43.962000+00:00,14.732853034844958,-17.251651480884583,sn,5970935.895748521,5970.94,199.0,48.88,5849.0,1501.0,-4348.0,1.4689770902585042,33.825710808814776,ug,175975.4131412916,175.98,4547.0,32.53,6000.0,6000.0,0.0,L,False,False,Kenya,Senegal,Uganda,,5794.96
3,StandardDuels,True,62a44b22040f04bd36e8a914,False,40.30223695667394,21.797975366491126,gr,2025-11-16 11:59:57.456000+00:00,2025-11-16 12:00:40.787000+00:00,37.99255189887515,23.71623881281985,gr,305468.471655204,305.47,4240.0,41.93,1501.0,988.0,-513.0,39.68731834072853,22.550223668718875,gr,93709.9729473469,93.71,4753.0,28.33,6000.0,6000.0,0.0,L,True,True,Greece,Greece,Greece,,211.76000000000005
4,StandardDuels,True,62a44b22040f04bd36e8a914,False,-30.66115247598508,-71.10864823094734,cl,2025-11-16 12:00:51.596000+00:00,2025-11-16 12:01:22.412000+00:00,-28.92599164357932,29.6931369800746,za,9333780.815589104,9333.78,33.0,15.82,988.0,0.0,-988.0,-15.900856406799692,-52.83444544118522,br,2478508.204620721,2478.51,1313.0,32.16,6000.0,6000.0,0.0,L,False,False,Chile,South Africa,Brazil,,6855.27
1,StandardDuels,True,66014417ff2366aa9a7504df,False,42.8647929636704,74.55038921481,kg,2025-11-16 11:54:03.990000+00:00,2025-11-16 11:55:01.871000+00:00,42.8846970034969,74.57182392065478,kg,2819.4450734709,2.82,4989.0,55.0,6000.0,6000.0,0.0,42.870274,74.389346,kg,13138.8299663072,13.14,4951.0,42.88,6000.0,5962.0,-38.0,W,True,True,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,,-10.32
2,StandardDuels,True,66014417ff2366aa9a7504df,False,48.16535935851721,17.16303181444054,sk,2025-11-16 11:55:11.189000+00:00,2025-11-16 11:56:27.907000+00:00,52.2293246883402,21.00876438520331,pl,528164.7080531664,528.16,3363.0,61.72,6000.0,6000.0,0.0,52.218,21.047006,pl,528520.8065995779,528.52,3362.0,61.72,5962.0,5961.0,-1.0,W,False,False,Slovakia,Poland,Poland,,-0.36000000000001364
3,StandardDuels,True,66014417ff2366aa9a7504df,False,4.682597654437654,-74.06676727498326,co,2025-11-16 11:56:25.101000+00:00,2025-11-16 11:57:09.710000+00:00,4.673835192847718,-74.0810889518254,co,1862.3964295178,1.86,4993.0,29.61,6000.0,6000.0,0.0,40.347978,-1.123326,es,8228335.917646047,8228.34,10.0,31.66,5961.0,978.0,-4983.0,W,True,False,Colombia,Colombia,Spain,,-8226.48
4,StandardDuels,True,66014417ff2366aa9a7504df,False,37.41666206060049,-5.971033599887909,es,2025-11-16 11:57:08.955000+00:00,2025-11-16 11:58:11.366000+00:00,40.44836640590008,-3.6450335542619072,es,392544.7646102184,392.54,3724.0,47.41,6000.0,6000.0,0.0,-34.794793,-58.49528,ar,9688166.70170851,9688.17,3.0,47.41,978.0,0.0,-978.0,W,True,False,Spain,Spain,Argentina,,-9295.63
1,StandardDuels,True,66014417ff2366aa9a7504df,False,4.901998799737847,-1.7533961247575371,gh,2025-11-16 11:47:34.541000+00:00,2025-11-16 11:48:00.459000+00:00,5.570522132761645,-0.2222428160357137,gh,185125.3332210612,185.13,4351.0,10.92,6000.0,6000.0,0.0,5.609407575122723,-0.2133594216189838,gh,187791.3462827382,187.79,4342.0,16.88,6000.0,5991.0,-9.0,W,True,True,Ghana,Ghana,Ghana,,-2.6599999999999966
2,StandardDuels,True,66014417ff2366aa9a7504df,False,9.052770134422811,-79.4121134365656,pa,2025-11-16 11:48:03.613000+00:00,2025-11-16 11:49:13.992000+00:00,19.433326285435555,-99.1614151546936,mx,2417712.5214170204,2417.71,814.0,71.73,6000.0,6000.0,0.0,20.669781425347303,-103.18978921554408,mx,2857585.072498114,2857.59,585.0,55.38,5991.0,5762.0,-229.0,W,False,False,Panama,Mexico,Mexico,,-439.8800000000001
3,StandardDuels,True,66014417ff2366aa9a7504df,False,42.71273499589972,23.302430046758765,bg,2025-11-16 11:49:27.490000+00:00,2025-11-16 11:50:21.950000+00:00,42.69835404736612,23.31684192105642,bg,1985.9160106794,1.99,4993.0,39.46,6000.0,6000.0,0.0,50.44053978311038,30.63763551044074,ua,1024898.9539532054,1024.9,2316.0,55.81,5762.0,3085.0,-2677.0,W,True,False,Bulgaria,Bulgaria,Ukraine,,-1022.9100000000001
4,StandardDuels,True,66014417ff2366aa9a7504df,False,-27.465753341765343,153.00362708340452,au,2025-11-16 11:50:35.462000+00:00,2025-11-16 11:51:39.480000+00:00,-11.375481805640147,121.03514431864738,id,3782156.770403057,3782.16,292.0,49.02,6000.0,1309.0,-4691.0,-27.4817134017112,153.044962253251,au,4447.3360313852,4.45,4983.0,65.37,3085.0,3085.0,0.0,L,False,True,Australia,Indonesia,Australia,Queensland,3777.71
5,StandardDuels,True,66014417ff2366aa9a7504df,False,51.31978101680115,12.346250645530684,de,2025-11-16 11:51:52.980000+00:00,2025-11-16 11:52:26.843000+00:00,52.49982508392615,13.281067729439371,de,146042.647911379,146.04,4481.0,35.21,1309.0,1276.0,-33.0,50.88820785719066,10.47054867820008,de,139472.5370820484,139.47,4503.0,18.86,3085.0,3085.0,0.0,L,True,True,Germany,Germany,Germany,,6.569999999999993
6,StandardDuels,True,66014417ff2366aa9a7504df,False,61.48640927204852,23.792651167578224,fi,2025-11-16 11:52:40.387000+00:00,2025-11-16 11:53:45.138000+00:00,54.90506448567983,23.91678587091978,lt,731847.9555404577,731.85,2886.0,66.1,1276.0,0.0,-1276.0,60.37098244120098,24.45506652441,fi,129088.5885947842,129.09,4538.0,49.75,3085.0,3085.0,0.0,L,False,True,Finland,Lithuania,Finland,,602.76
1,StandardDuels,True,66014417ff2366aa9a7504df,False,42.844434655375615,74.59193437407532,kg,2025-11-16 11:44:34.664000+00:00,2025-11-16 11:45:02.364000+00:00,55.77415704125627,49.06980385166431,ru,2320419.610514316,2320.42,875.0,21.02,6000.0,6000.0,0.0,50.86912451464725,28.829546660012312,ua,3531095.295316862,3531.1,353.0,12.7,6000.0,5478.0,-522.0,W,False,False,Kyrgyzstan,Russian Federation,Ukraine,,-1210.6799999999998
2,StandardDuels,True,66014417ff2366aa9a7504df,False,48.29150710934266,14.286730558653572,at,2025-11-16 11:45:07.903000+00:00,2025-11-16 11:45:45.254000+00:00,48.30031038397003,14.259375153399231,at,2247.9671842837,2.25,4992.0,27.87,6000.0,6000.0,0.0,50.61030983396585,6.134625608321325,be,642784.8083246445,642.78,3086.0,22.35,5478.0,3572.0,-1906.0,W,True,False,Austria,Austria,Belgium,,-640.53
3,StandardDuels,True,66014417ff2366aa9a7504df,False,51.48329842845192,-3.1627482839873178,gb,2025-11-16 11:45:47.991000+00:00,2025-11-16 11:46:21.300000+00:00,52.3515607442366,5.36455790002079,nl,592394.9503667336,592.39,3205.0,34.72,6000.0,6000.0,0.0,0.0341392814972723,-69.43216546710353,co,8390606.509641822,8390.61,9.0,18.31,3572.0,376.0,-3196.0,W,False,False,United Kingdom,Netherlands,Colombia,,-7798.22
4,StandardDuels,True,66014417ff2366aa9a7504df,False,42.433232334290295,19.281174951503548,me,2025-11-16 11:46:34.873000+00:00,2025-11-16 11:47:02.072000+00:00,41.3492349551187,19.806719991280094,al,128144.1153404629,128.14,4541.0,12.2,6000.0,6000.0,0.0,39.5559287533395,-6.891604168929885,es,2210805.659884108,2210.81,951.0,22.36,376.0,0.0,-376.0,W,False,False,Montenegro,Albania,Spain,,-2082.67
1,StandardDuels,True,66014417ff2366aa9a7504df,False,59.9092042283703,10.779873687333051,no,2025-11-16 11:40:07.397000+00:00,2025-11-16 11:40:44.951000+00:00,59.934963704790704,10.826923021229549,no,3883.1865268307,3.88,4985.0,25.41,6000.0,6000.0,0.0,60.374012,5.327726,no,306127.5415707318,306.13,3973.0,22.55,6000.0,4988.0,-1012.0,W,True,True,Norway,Norway,Norway,,-302.25
2,StandardDuels,True,66014417ff2366aa9a7504df,False,23.79351953573244,90.4162578196681,bd,2025-11-16 11:40:45.027000+00:00,2025-11-16 11:41:22.591000+00:00,18.643362103031333,95.41499164530713,mm,772107.1529560924,772.11,2800.0,38.95,6000.0,6000.0,0.0,-3.467779,122.023632,id,4571278.081412349,4571.28,161.0,22.56,4988.0,2349.0,-2639.0,W,False,False,Bangladesh,Myanmar,Indonesia,,-3799.1699999999996
3,StandardDuels,True,66014417ff2366aa9a7504df,False,6.515775945802317,3.347978500218273,ng,2025-11-16 11:41:36.160000+00:00,2025-11-16 11:42:24.931000+00:00,6.621213364354479,3.361501439047121,ng,11818.8889019703,11.82,4956.0,36.83,6000.0,5969.0,-31.0,6.546287,3.3423,ng,3450.1845794169,3.45,4987.0,33.77,2349.0,2349.0,0.0,L,True,True,Nigeria,Nigeria,Nigeria,,8.370000000000001
4,StandardDuels,True,66014417ff2366aa9a7504df,False,-29.30906376040735,27.54772703382505,ls,2025-11-16 11:42:25.218000+00:00,2025-11-16 11:43:41.525000+00:00,-26.26022289897323,28.13180694697472,za,343848.3318870442,343.85,3862.0,61.31,5969.0,5969.0,0.0,-33.764244,18.958786,za,952337.0248820052,952.34,2446.0,61.31,2349.0,933.0,-1416.0,W,False,False,Lesotho,South Africa,South Africa,,-608.49
5,StandardDuels,True,66014417ff2366aa9a7504df,False,38.89434305182569,-77.01524957351553,us,2025-11-16 11:43:38.751000+00:00,2025-11-16 11:44:04.045000+00:00,38.93045957684135,-77.04837947916708,us,4934.0241004747,4.93,4982.0,26.69,5969.0,5969.0,0.0,23.943046,90.401611,bd,12906132.67609616,12906.13,0.0,10.29,933.0,0.0,-933.0,W,True,False,United States,United States,Bangladesh,Northeast,-12901.199999999999
1,StandardDuels,True,66014417ff2366aa9a7504df,False,-23.55445743055906,-46.64419351674877,br,2025-11-16 11:32:16.042000+00:00,2025-11-16 11:32:52.976000+00:00,-23.542527554266528,-46.62766204148176,br,2144.6184949247,2.14,4992.0,21.93,6000.0,6000.0,0.0,-23.53177725158028,-46.54871167540795,br,10054.7363849181,10.05,4962.0,37.0,6000.0,5970.0,-30.0,W,True,True,Brazil,Brazil,Brazil,Centro-Oeste,-7.91
2,StandardDuels,True,66014417ff2366aa9a7504df,False,5.571690854728214,-0.1673204396288122,gh,2025-11-16 11:33:05.253000+00:00,2025-11-16 11:33:45.432000+00:00,5.594494096459371,-0.2132019969237641,gh,5675.4959875592,5.68,4979.0,31.44,6000.0,6000.0,0.0,5.593016241244806,-0.2170868599930409,gh,5996.317181297,6.0,4978.0,25.18,5970.0,5969.0,-1.0,W,True,True,Ghana,Ghana,Ghana,,-0.3200000000000003
3,StandardDuels,True,66014417ff2366aa9a7504df,False,46.46681243586185,30.68818662085613,ua,2025-11-16 11:33:48.891000+00:00,2025-11-16 11:34:38.139000+00:00,55.60233138749703,41.9304955952894,ru,1281155.9566222944,1281.16,1911.0,46.77,6000.0,4328.0,-1672.0,50.45571827968707,30.59157467449516,ua,443603.1853524948,443.6,3583.0,34.25,5969.0,5969.0,0.0,L,False,True,Ukraine,Russian Federation,Ukraine,,837.5600000000001
4,StandardDuels,True,66014417ff2366aa9a7504df,False,35.68317197055714,139.79814047552102,jp,2025-11-16 11:34:47.861000+00:00,2025-11-16 11:35:28.237000+00:00,35.90026236498778,139.54719911567864,jp,33090.7148229616,33.09,4877.0,25.38,4328.0,4207.0,-121.0,35.68888211341647,139.79739509439577,jp,638.4977113179,0.64,4998.0,41.72,5969.0,5969.0,0.0,L,True,True,Japan,Japan,Japan,,32.45
5,StandardDuels,True,66014417ff2366aa9a7504df,False,54.34822589567706,18.644689023917497,pl,2025-11-16 11:35:41.728000+00:00,2025-11-16 11:36:15.232000+00:00,52.25499359270012,20.963919110380807,pl,279119.6490238842,279.12,4055.0,18.5,4207.0,2794.0,-1413.0,54.35605599462676,18.645132946655927,pl,871.1424231605,0.87,4997.0,26.45,5969.0,5969.0,0.0,L,True,True,Poland,Poland,Poland,,278.25
6,StandardDuels,True,66014417ff2366aa9a7504df,False,48.30666111086013,14.289586477550126,at,2025-11-16 11:36:20.428000+00:00,2025-11-16 11:37:35.641000+00:00,48.32916882195323,13.994818269242195,at,21939.6247690756,21.94,4918.0,60.21,2794.0,2632.0,-162.0,48.30525350691211,14.286593593003536,at,271.1044524873,0.27,4999.0,76.56,5969.0,5969.0,0.0,L,True,True,Austria,Austria,Austria,,21.67
7,StandardDuels,True,66014417ff2366aa9a7504df,False,-25.72079836222952,28.20289389516583,za,2025-11-16 11:37:49.128000+00:00,2025-11-16 11:38:16.722000+00:00,5.596749014080471,-0.4325656149521273,gh,4656024.702172937,4656.02,152.0,28.93,2632.0,0.0,-2632.0,-25.743737675500466,28.18636305050985,za,3041.0736904363,3.04,4989.0,12.59,5969.0,5969.0,0.0,L,False,True,South Africa,Ghana,South Africa,,4652.9800000000005
1,StandardDuels,True,66014417ff2366aa9a7504df,False,56.94214292731776,24.063089568136544,lv,2025-11-16 11:25:51.579000+00:00,2025-11-16 11:26:39.131000+00:00,56.95814660234412,24.12626970524108,lv,4224.4784156491,4.22,4984.0,48.9,6000.0,5996.0,-4.0,56.962338376660014,24.10218683807899,lv,3265.5182671018,3.27,4988.0,32.55,6000.0,6000.0,0.0,L,True,True,Latvia,Latvia,Latvia,,0.9499999999999997
2,StandardDuels,True,66014417ff2366aa9a7504df,False,6.505660865388407,3.373419310236348,ng,2025-11-16 11:26:52.617000+00:00,2025-11-16 11:28:08.130000+00:00,6.68338925856759,3.3035063140055776,ng,21217.7695582669,21.22,4921.0,60.51,5996.0,5996.0,0.0,-3.3246296291365582,39.72073714318316,ke,4180455.0657002497,4180.46,217.0,69.27,6000.0,1296.0,-4704.0,W,True,False,Nigeria,Nigeria,Kenya,,-4159.24
3,StandardDuels,True,66014417ff2366aa9a7504df,False,3.5505501386591747,98.58205617539012,id,2025-11-16 11:28:14.084000+00:00,2025-11-16 11:29:00.844000+00:00,40.66877530778429,30.81289284575055,tr,7886714.881567392,7886.71,13.0,31.76,5996.0,2467.0,-3529.0,4.048774260987681,102.6906217599775,my,459199.6469559702,459.2,3542.0,43.54,1296.0,1296.0,0.0,L,False,False,Indonesia,Türkiye,Malaysia,Sumatra,7427.51
4,StandardDuels,True,66014417ff2366aa9a7504df,False,-37.8153758832391,144.99127979074754,au,2025-11-16 11:29:09.819000+00:00,2025-11-16 11:30:15.185000+00:00,-34.429027750403385,149.9871970266708,au,585616.1441165701,585.62,3221.0,50.37,2467.0,704.0,-1763.0,-37.81229569745986,145.03999819362417,au,4293.3400896725,4.29,4984.0,66.71,1296.0,1296.0,0.0,L,True,True,Australia,Australia,Australia,Eastern Australia,581.33
5,StandardDuels,True,66014417ff2366aa9a7504df,False,59.9540824526407,30.30691236535131,ru,2025-11-16 11:30:28.675000+00:00,2025-11-16 11:30:52.398000+00:00,55.741455446426215,37.608749643128704,ru,636563.1271499771,636.56,3100.0,8.72,704.0,704.0,0.0,50.57339661967294,30.62427225901192,ua,1043275.3214219564,1043.28,2284.0,23.74,1296.0,72.0,-1224.0,W,True,False,Russian Federation,Russian Federation,Ukraine,Leningrad MD,-406.72
6,StandardDuels,True,66014417ff2366aa9a7504df,False,54.350660635520086,18.65702926836664,pl,2025-11-16 11:31:04.669000+00:00,2025-11-16 11:31:54.353000+00:00,52.21840108344816,20.99883386810192,pl,283601.302854513,283.6,4041.0,34.68,704.0,704.0,0.0,52.59855965149711,13.206596471897855,de,409808.043950045,409.81,3676.0,46.8,72.0,0.0,-72.0,W,True,False,Poland,Poland,Germany,,-126.20999999999998
